,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_20,ma_20_lower,ma_20_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-09-10 23:00:00,1.3864899974958895,1.355326901260411,1.3656631984618883,1.3864899974958895,1.3864899974958895,-0.025952099475944963,-0.025952099475944963,-0.025952099475944963,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.007764386450513966,-0.007764386450513966,-0.007764386450513966,-0.018353294254620824,-0.018353294254620824,-0.018353294254620824,0.0,0.0,0.0,1.3605378980199445
1,2024-09-11 23:00:00,1.3865422307893438,1.3558517998331996,1.3669592467231628,1.3865422307893438,1.3865422307893438,-0.025236449700381653,-0.025236449700381653,-0.025236449700381653,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.006376597607017455,-0.006376597607017455,-0.006376597607017455,-0.019025433322554023,-0.019025433322554023,-0.019025433322554023,0.0,0.0,0.0,1.3613057810889622
2,2024-09-12 23:00:00,1.386594464082798,1.3537447955256297,1.3651197284593073,1.386594464082798,1.386594464082798,-0.027261759291182318,-0.027261759291182318,-0.027261759291182318,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.00759712076892113,-0.00759712076892113,-0.00759712076892113,-0.01983021975145102,-0.01983021975145102,-0.01983021975145102,0.0,0.0,0.0,1.3593327047916157
3,2024-09-15 23:00:00,1.3867511639631604,1.3520474204480972,1.3631351175196902,1.3867511639631604,1.3867511639631604,-0.02912237596382309,-0.02912237596382309,-0.02912237596382309,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.0067022054549891324,-0.0067022054549891324,-0.0067022054549891324,-0.02258575173802379,-0.02258575173802379,-0.02258575173802379,0.0,0.0,0.0,1.3576287879993374
4,2024-09-16 23:00:00,1.3868033972566145,1.3512056153980425,1.3618638249014556,1.3868033972566145,1.3868033972566145,-0.030356217120577324,-0.030356217120577324,-0.030356217120577324,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.007040160279865297,-0.007040160279865297,-0.007040160279865297,-0.023481638069901858,-0.023481638069901858,-0.023481638069901858,0.0,0.0,0.0,1.3564471801360372
5,2024-09-17 23:00:00,1.3868556305500686,1.3494368432312758,1.3605896187117639,1.3868556305500686,1.3868556305500686,-0.031907271257018796,-0.031907271257018796,-0.031907271257018796,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.007764386450497918,-0.007764386450497918,-0.007764386450497918,-0.024308466035710703,-0.024308466035710703,-0.024308466035710703,0.0,0.0,0.0,1.3549483592930498
6,2024-09-18 23:00:00,1.3869078638435228,1.349972029135069,1.3610014622537747,1.3869078638435228,1.3869078638435228,-0.031250145333227196,-0.031250145333227196,-0.031250145333227196,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.00637659760706134,-0.00637659760706134,-0.00637659760706134,-0.02503912895535569,-0.02503912895535569,-0.02503912895535569,0.0,0.0,0.0,1.3556577185102956
7,2024-09-19 23:00:00,1.3869600971369769,1.3481747892002427,1.3594535640550025,1.3869600971369769,1.3869600971369769,-0.03308364663335194,-0.03308364663335194,-0.03308364663335194,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.0075971207689318025,-0.0075971207689318025,-0.0075971207689318025,-0.025652107093609967,-0.025652107093609967,-0.025652107093609967,0.0,0.0,0.0,1.353876450503625
8,2024-09-22 23:00:00,1.3871167970173393,1.348162804213031,1.3588742890085213,1.3871167970173393,1.3871167970173393,-0.033192774010281645,-0.033192774010281645,-0.033192774010281645,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.006702205454983463,-0.006702205454983463,-0.006702205454983463,-0.026656149784488013,-0.026656149784488013,-0.026656149784488013,0.0,0.0,0.0,1.3539240230070577
9,2024-09-23 23:00:00,1.3871690303107935,1.3481143437104568,1.3593199223471752,1.3871690303107935,1.3871690303107935,-0.03357235591375192,-0.03357235591375192,-0.03357235591375192,0.00016558122918982932,0.00016558122918982932,0.00016558122918982932,-0.000108400696485926,-0.000108400696485926,-0.000108400696485926,0.0002739819256757553,0.0002739819256757553,0.0002739819256757553,0.0,0.0,0.0,-0.007040160279917588,-0.007040160279917588,-0.007040160279917588,-0.02669777686302416,-0.02669777686302416,-0.02669777686302416,0.0,0.0,0.0,1.3535966743970416
