timestamp,indicator_category,indicator_name,indicator_value,unit,frequency,source,quality_score,is_interpolated,is_seasonally_adjusted,metadata
2020-09-30 20:08:33.717068,economic_growth,gdp_growth,2.8871712851154507,percent,quarterly,bea,0.7369590643274854,False,False,{}
2020-12-31 20:08:33.717068,economic_growth,gdp_growth,0.9765288963494404,percent,quarterly,bea,0.7369590643274854,False,False,{}
2021-03-31 20:08:33.717068,economic_growth,gdp_growth,2.587136186450601,percent,quarterly,bea,0.7369590643274854,False,False,{}
2021-06-30 20:08:33.717068,economic_growth,gdp_growth,2.715114939576972,percent,quarterly,bea,0.7369590643274854,False,False,{}
2021-09-30 20:08:33.717068,economic_growth,gdp_growth,2.495254382336309,percent,quarterly,bea,0.7369590643274854,False,False,{}
2021-12-31 20:08:33.717068,economic_growth,gdp_growth,4.993614316497268,percent,quarterly,bea,0.7369590643274854,False,False,{}
2022-03-31 20:08:33.717068,economic_growth,gdp_growth,2.4818478371771016,percent,quarterly,bea,0.7369590643274854,False,False,{}
2022-06-30 20:08:33.717068,economic_growth,gdp_growth,1.0751538370571794,percent,quarterly,bea,0.7369590643274854,False,False,{}
2022-09-30 20:08:33.717068,economic_growth,gdp_growth,2.569478035183113,percent,quarterly,bea,0.7369590643274854,False,False,{}
2022-12-31 20:08:33.717068,economic_growth,gdp_growth,1.1871183032766102,percent,quarterly,bea,0.7369590643274854,False,False,{}
2023-03-31 20:08:33.717068,economic_growth,gdp_growth,3.404302892651736,percent,quarterly,bea,0.7369590643274854,False,False,{}
2023-06-30 20:08:33.717068,economic_growth,gdp_growth,2.637334458649793,percent,quarterly,bea,0.7369590643274854,False,False,{}
2023-09-30 20:08:33.717068,economic_growth,gdp_growth,1.563458443184389,percent,quarterly,bea,0.7369590643274854,False,False,{}
2023-12-31 20:08:33.717068,economic_growth,gdp_growth,4.474344807840217,percent,quarterly,bea,0.7369590643274854,False,False,{}
2024-03-31 20:08:33.717068,economic_growth,gdp_growth,2.243030309978266,percent,quarterly,bea,0.7369590643274854,False,False,{}
2024-06-30 20:08:33.717068,economic_growth,gdp_growth,4.068579710363114,percent,quarterly,bea,0.7369590643274854,False,False,{}
2024-09-30 20:08:33.717068,economic_growth,gdp_growth,1.544936021352385,percent,quarterly,bea,0.7369590643274854,False,False,{}
2024-12-31 20:08:33.717068,economic_growth,gdp_growth,4.145410716913492,percent,quarterly,bea,0.7369590643274854,False,False,{}
2025-03-31 20:08:33.717068,economic_growth,gdp_growth,1.1887880110782452,percent,quarterly,bea,0.7369590643274854,False,False,{}
2025-06-30 20:08:33.717068,economic_growth,gdp_growth,2.885779321381291,percent,quarterly,bea,0.7369590643274854,False,False,{}
2020-09-30 20:08:33.717068,economic_growth,unemployment_rate,5.233305433020698,percent,monthly,bls,0.8986440677966101,False,False,{}
2020-10-31 20:08:33.717068,economic_growth,unemployment_rate,5.355992195490092,percent,monthly,bls,0.8986440677966101,False,False,{}
2020-11-30 20:08:33.717068,economic_growth,unemployment_rate,5.415173327705671,percent,monthly,bls,0.8986440677966101,False,False,{}
2020-12-31 20:08:33.717068,economic_growth,unemployment_rate,5.4507121438309145,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-01-31 20:08:33.717068,economic_growth,unemployment_rate,5.320227830864221,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-02-28 20:08:33.717068,economic_growth,unemployment_rate,5.522087149832128,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-03-31 20:08:33.717068,economic_growth,unemployment_rate,5.668810689615984,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-04-30 20:08:33.717068,economic_growth,unemployment_rate,5.6506377675678525,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-05-31 20:08:33.717068,economic_growth,unemployment_rate,5.426263253993604,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-06-30 20:08:33.717068,economic_growth,unemployment_rate,5.466674781560367,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-07-31 20:08:33.717068,economic_growth,unemployment_rate,5.411463303698269,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-08-31 20:08:33.717068,economic_growth,unemployment_rate,5.334450144570609,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-09-30 20:08:33.717068,economic_growth,unemployment_rate,5.075556671875147,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-10-31 20:08:33.717068,economic_growth,unemployment_rate,5.132110551786342,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-11-30 20:08:33.717068,economic_growth,unemployment_rate,5.386636888138824,percent,monthly,bls,0.8986440677966101,False,False,{}
2021-12-31 20:08:33.717068,economic_growth,unemployment_rate,5.142114848677116,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-01-31 20:08:33.717068,economic_growth,unemployment_rate,5.1510358476044,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-02-28 20:08:33.717068,economic_growth,unemployment_rate,5.343966971103962,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-03-31 20:08:33.717068,economic_growth,unemployment_rate,5.244020932078339,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-04-30 20:08:33.717068,economic_growth,unemployment_rate,5.143144161943077,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-05-31 20:08:33.717068,economic_growth,unemployment_rate,5.3079427929599206,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-06-30 20:08:33.717068,economic_growth,unemployment_rate,5.170203689721815,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-07-31 20:08:33.717068,economic_growth,unemployment_rate,5.218116857437479,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-08-31 20:08:33.717068,economic_growth,unemployment_rate,5.093068995286771,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-09-30 20:08:33.717068,economic_growth,unemployment_rate,4.956769104300598,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-10-31 20:08:33.717068,economic_growth,unemployment_rate,4.996437629182147,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-11-30 20:08:33.717068,economic_growth,unemployment_rate,5.047139985937417,percent,monthly,bls,0.8986440677966101,False,False,{}
2022-12-31 20:08:33.717068,economic_growth,unemployment_rate,5.005959212908199,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-01-31 20:08:33.717068,economic_growth,unemployment_rate,4.818642542514485,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-02-28 20:08:33.717068,economic_growth,unemployment_rate,4.712814451919872,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-03-31 20:08:33.717068,economic_growth,unemployment_rate,4.779882716869329,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-04-30 20:08:33.717068,economic_growth,unemployment_rate,4.785060306788318,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-05-31 20:08:33.717068,economic_growth,unemployment_rate,4.756642692583378,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-06-30 20:08:33.717068,economic_growth,unemployment_rate,4.662872915462262,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-07-31 20:08:33.717068,economic_growth,unemployment_rate,4.544341982346133,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-08-31 20:08:33.717068,economic_growth,unemployment_rate,4.498671487243427,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-09-30 20:08:33.717068,economic_growth,unemployment_rate,4.513454200589252,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-10-31 20:08:33.717068,economic_growth,unemployment_rate,4.492432822687752,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-11-30 20:08:33.717068,economic_growth,unemployment_rate,4.467462057653086,percent,monthly,bls,0.8986440677966101,False,False,{}
2023-12-31 20:08:33.717068,economic_growth,unemployment_rate,4.334978110616943,percent,monthly,bls,0.8986440677966101,False,False,{}
2024-01-31 20:08:33.717068,economic_growth,unemployment_rate,4.306306979605396,percent,monthly,bls,0.8986440677966101,False,False,{}
2024-02-29 20:08:33.717068,economic_growth,unemployment_rate,4.025168551130609,percent,monthly,bls,0.8986440677966101,False,False,{}
2024-03-31 20:08:33.717068,economic_growth,unemployment_rate,3.83697659695545,percent,monthly,bls,0.8986440677966101,False,False,{}
2024-04-30 20:08:33.717068,economic_growth,unemployment_rate,3.9691702253893233,percent,monthly,bls,0.8986440677966101,False,False,{}
