,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_20,ma_20_lower,ma_20_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-09-11,2545.7166374023436,2280.4025226750496,2473.2251595471175,2545.7166374023436,2545.7166374023436,-167.16484642152557,-167.16484642152557,-167.16484642152557,32.59278513688878,32.59278513688878,32.59278513688878,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-4.507334132902706,-4.507334132902706,-4.507334132902706,3.1262812874638204,3.1262812874638204,3.1262812874638204,-202.88391284587814,-202.88391284587814,-202.88391284587814,0.0,0.0,0.0,2378.551790980818
1,2024-09-12,2546.1774157406103,2266.8644403068747,2463.5203369784326,2546.1774157406103,2546.1774157406103,-183.70605120783824,-183.70605120783824,-183.70605120783824,30.835689346748595,30.835689346748595,30.835689346748595,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-6.264429923042892,-6.264429923042892,-6.264429923042892,-12.25730358195864,-12.25730358195864,-12.25730358195864,-202.28443697262819,-202.28443697262819,-202.28443697262819,0.0,0.0,0.0,2362.471364532772
2,2024-09-13,2546.638194078877,2290.661901062777,2498.708542105989,2546.638194078877,2546.638194078877,-158.77819910140772,-158.77819910140772,-158.77819910140772,31.714640689379603,31.714640689379603,31.714640689379603,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-5.385478580411884,-5.385478580411884,-5.385478580411884,9.28004066548664,9.28004066548664,9.28004066548664,-199.772880456274,-199.772880456274,-199.772880456274,0.0,0.0,0.0,2387.8599949774693
3,2024-09-14,2547.098972417143,2299.999078774884,2515.143606619485,2547.098972417143,2547.098972417143,-141.3731262775068,-141.3731262775068,-141.3731262775068,28.638405908568014,28.638405908568014,28.638405908568014,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-8.461713361223474,-8.461713361223474,-8.461713361223474,25.408580719444203,25.408580719444203,25.408580719444203,-195.42011290551903,-195.42011290551903,-195.42011290551903,0.0,0.0,0.0,2405.7258461396364
4,2024-09-15,2547.55975075541,2280.302219801045,2487.714887284886,2547.55975075541,2547.55975075541,-162.697036943411,-162.697036943411,-162.697036943411,29.730997468777108,29.730997468777108,29.730997468777108,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-7.369121801014381,-7.369121801014381,-7.369121801014381,-3.09650595855869,-3.09650595855869,-3.09650595855869,-189.33152845362943,-189.33152845362943,-189.33152845362943,0.0,0.0,0.0,2384.8627138119987
5,2024-09-16,2548.020529093676,2281.469388138813,2485.775949622512,2548.020529093676,2548.020529093676,-154.37756057778344,-154.37756057778344,-154.37756057778344,33.39845198593901,33.39845198593901,33.39845198593901,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-3.701667283852474,-3.701667283852474,-3.701667283852474,-6.131416039449738,-6.131416039449738,-6.131416039449738,-181.6445965242727,-181.6445965242727,-181.6445965242727,0.0,0.0,0.0,2393.642968515893
6,2024-09-17,2548.4813074319427,2286.903221867536,2491.7426629050187,2548.4813074319427,2548.4813074319427,-156.2617455809753,-156.2617455809753,-156.2617455809753,32.59366732983489,32.59366732983489,32.59366732983489,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-4.506451939956598,-4.506451939956598,-4.506451939956598,-16.32967709234891,-16.32967709234891,-16.32967709234891,-172.52573581846127,-172.52573581846127,-172.52573581846127,0.0,0.0,0.0,2392.2195618509672
7,2024-09-18,2548.9420857702094,2322.5416250062904,2524.12051062361,2548.9420857702094,2548.9420857702094,-124.9043326118817,-124.9043326118817,-124.9043326118817,34.13596644632271,34.13596644632271,34.13596644632271,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-2.964152823468781,-2.964152823468781,-2.964152823468781,3.1262812874720636,3.1262812874720636,3.1262812874720636,-162.1665803456765,-162.1665803456765,-162.1665803456765,0.0,0.0,0.0,2424.0377531583276
8,2024-09-19,2549.4028641084756,2314.2839022672397,2522.1921194975653,2549.4028641084756,2549.4028641084756,-128.7480036122369,-128.7480036122369,-128.7480036122369,34.28902057720583,34.28902057720583,34.28902057720583,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-2.8110986925856545,-2.8110986925856545,-2.8110986925856545,-12.25730358199863,-12.25730358199863,-12.25730358199863,-150.77972060744412,-150.77972060744412,-150.77972060744412,0.0,0.0,0.0,2420.6548604962386
9,2024-09-20,2549.8636424467422,2347.6879081966,2562.270197310957,2549.8636424467422,2549.8636424467422,-94.65309850158236,-94.65309850158236,-94.65309850158236,34.6608762455559,34.6608762455559,34.6608762455559,11.339667003823207,11.339667003823207,11.339667003823207,25.760452265968283,25.760452265968283,25.760452265968283,-2.439243024235585,-2.439243024235585,-2.439243024235585,9.280040665489018,9.280040665489018,9.280040665489018,-138.5940154126273,-138.5940154126273,-138.5940154126273,0.0,0.0,0.0,2455.2105439451598
